,County,Town,WellNO,Latitude,Latitude_X,Latitude_Y,Longitude,Longitude_,Longitude1,llmethod,Elev,TOC,Well_Depth,Bedrock_We,Elev_1,GW_Depth,Cased_Dept,Case1_Dia,Case1_Lnth,Case2_Dia,Case2_Lnth,SCR,SCR1_Lnth,YT_AvgDisc,Case2_Ln_1,DDLAT,DDLONG,geometry,group,obsnme,DEC_Well_N,Rock_Depth,ls_elev_m,gw_elev_m,x,y
542,ULSTER,Wawarsing,U8160,41 45 52.9,45.8816666667,41.0,74 33 04.4,33.0733333333,74.0,GPS,1167.0,1.5,345,Y,35.0,60.0,0.0,6.0,40.0,0.0,0.0,N,0.0,10.0,0.0,41.76469444,-74.55122222,POINT (1755459.271311376 2283533.801762937),dec_all,U8160,,,348.1838,329.89580737304686,1755459.2713113762,2283533.8017629366
543,ULSTER,Wawarsing,U8161,41 46 08.5,46.1416666667,41.0,74 33 00.3,33.005,74.0,GPS,1243.0,1.5,365,Y,43.0,64.0,0.0,6.0,50.0,0.0,0.0,N,0.0,6.0,0.0,41.76902778,-74.55008333,POINT (1755442.382558158 2284027.407625618),dec_all,U8161,,,367.69543,348.1882345703125,1755442.3825581581,2284027.407625618
545,ULSTER,Ellenville,U8309,41 46 18.1,46.3016666667,41.0,74 29 39.9,29.665,74.0,,1071.0,1.5,745,Y,28.0,35.0,0.0,6.0,41.0,0.0,0.0,N,0.0,2.0,0.0,41.77169444,-74.49441667,POINT (1759853.217914739 2285347.756695036),dec_all,U8309,,,326.88846,316.2204582519531,1759853.2179147394,2285347.7566950363
546,ULSTER,Ellenville,U8339,41 43 31.0,43.5166666667,41.0,74 24 57.0,24.95,74.0,EST,421.0,1.5,165,Y,54.0,10.0,0.0,6.0,61.0,0.0,0.0,N,0.0,25.0,0.0,41.72527778,-74.41583333,POINT (1767342.633258916 2281745.227525343),dec_all,U8339,,,140.91194,137.8639415283203,1767342.6332589157,2281745.227525343
547,SULLIVAN,Wurtsboro,SV4122,41 35 03.1,35.0516666667,41.0,74 28 40.1,28.6683333333,74.0,GPS,0.0,2.0,242,Y,50.0,37.0,0.0,6.0,60.0,0.0,0.0,N,0.0,10.0,37.0,41.58419444,-74.47780556,POINT (1765900.460570599 2265209.510845355),dec_all,SV4122,,,170.5267,159.24910288085937,1765900.460570599,2265209.5108453548
548,ULSTER,Wawarsing,U8254,41 41 23.3,41.3883333333,41.0,74 24 46.7,24.7783333333,74.0,GPS,0.0,2.0,87,N,-999.0,20.0,0.0,6.0,90.0,0.0,0.0,N,0.0,20.0,20.0,41.68980556,-74.41297222,POINT (1768466.76714893 2277931.093270854),dec_all,U8254,,,101.763954,95.66795416259765,1768466.7671489303,2277931.093270854
550,SULLIVAN,Mamakating,SV4131,41 35 19.4,35.3233333333,41.0,74 26 21.1,26.3516666667,74.0,GPS,0.0,1.5,200,Y,10.0,20.0,0.0,6.0,41.0,0.0,0.0,N,0.0,100.0,20.0,41.58872222,-74.43919444,POINT (1768900.038174263 2266421.346203114),dec_all,SV4131,,,353.5214,347.4253928222656,1768900.038174263,2266421.346203114
551,SULLIVAN,Fallsburgh,SV4177,41 44 44.9,44.7483333333,41.0,74 36 24.8,36.4133333333,74.0,GPS,0.0,0.0,400,Y,8.0,40.0,0.0,6.0,40.0,0.0,0.0,N,0.0,40.0,40.0,41.74580556,-74.60688889,POINT (1751452.372349124 2280446.620638654),dec_all,SV4177,,,392.3643,380.1722883300781,1751452.3723491237,2280446.620638654
552,SULLIVAN,Fallsburgh,SV4178,41 44 38.1,44.635,41.0,74 36 27.8,36.4633333333,74.0,GPS,0.0,3.0,440,Y,38.0,50.0,0.0,6.0,62.0,0.0,0.0,N,0.0,30.0,50.0,41.74391667,-74.60772222,POINT (1751432.48025754 2280225.238335382),dec_all,SV4178,,,382.4306,367.19060302734374,1751432.4802575395,2280225.2383353817
553,SULLIVAN,Fallsburgh,SV4179,41 45 07.4,45.1233333333,41.0,74 36 39.0,36.65,74.0,GPS,0.0,1.5,400,Y,46.0,50.0,0.0,6.0,60.0,0.0,0.0,N,0.0,5.0,50.0,41.75205556,-74.61083333,POINT (1750978.838322174 2281055.631709387),dec_all,SV4179,,,409.40964,394.16963745117187,1750978.8383221738,2281055.631709387
554,SULLIVAN,Fallsburgh,SV4193,41 39 18.9,39.315,41.0,74 34 35.5,34.5916666667,74.0,GPS,0.0,1.5,400,Y,2.0,30.0,0.0,6.0,40.0,0.0,0.0,N,0.0,10.0,30.0,41.65525,-74.57652778,POINT (1756160.849986936 2271129.789954159),dec_all,SV4193,,,416.86755,407.7235537109375,1756160.849986936,2271129.789954159
555,SULLIVAN,Fallsburgh,SV4222,41 47 25.1,47.4183333333,41.0,74 36 45.7,36.7616666667,74.0,GPS,1231.0,2.0,205,Y,162.0,162.0,0.0,6.0,10.30000019,0.0,0.0,N,0.0,10.0,162.0,41.79030556,-74.61269444,POINT (1749873.989813157 2285193.264800458),dec_all,SV4222,,,378.02896,328.6513611816406,1749873.989813157,2285193.264800458
556,SULLIVAN,Neversink,SV4257,41 49 10.0,49.1666666667,41.0,74 36 15.0,36.25,74.0,GPS,0.0,0.0,340,Y,40.0,20.0,0.0,6.0,50.0,0.0,0.0,N,0.0,5.0,20.0,41.81944444,-74.60416667,POINT (1749832.057184595 2288528.310903762),dec_all,SV4257,,,399.74152,393.64551611328125,1749832.057184595,2288528.3109037625
557,ORANGE,Hamptonburgh,O10577,41 39 22.5,39.375,41.0,74 27 05.5,27.0916666667,74.0,GPS,0.0,1.0,150,Y,15.0,30.0,0.0,6.0,45.0,0.0,0.0,N,0.0,30.0,30.0,41.65625,-74.45152778,POINT (1766206.712653073 2273555.385181464),dec_all,O10577,,,213.04738,203.90337854003906,1766206.7126530726,2273555.385181464
559,ULSTER,Wawarsing,U8432,41 46 16.6,46.2766666667,41.0,74 29 30.4,29.5066666667,74.0,GPS,1065.0,1.5,360,Y,23.0,50.0,0.0,7.0,50.0,0.0,0.0,N,0.0,6.0,50.0,41.77127778,-74.49177778,POINT (1760075.92657108 2285351.195633329),dec_all,U8432,,,323.08438,307.8443811035156,1760075.9265710795,2285351.1956333285
560,ULSTER,Ellenville,U8468,41 42 47.8,42.7966666667,41.0,74 23 21.1,23.3516666667,74.0,GPS,318.0,4.0,115,Y,267.0,14.51000023,0.0,6.0,109.0,0.0,0.0,Y,10.0,0.0,0.0,41.71327778,-74.38919444,POINT (1769788.884151654 2280932.730665897),dec_all,U8468,,,92.80013,88.37748468136084,1769788.8841516536,2280932.7306658975
561,ULSTER,Wawarsing,U8483,41 40 19.0,40.3166666667,41.0,74 33 03.0,33.05,74.0,GPS,518.0,1.5,205,Y,74.0,198.0,0.0,6.0,80.0,0.0,0.0,N,0.0,10.0,25.0,41.67194444,-74.55083333,POINT (1757813.172198961 2273425.687641168),dec_all,U8483,,,415.6098,355.25940224609377,1757813.1721989613,2273425.6876411675
562,ULSTER,Wawarsing,U8491,41 42 51.8,42.8633333333,41.0,74 31 14.4,31.24,74.0,GPS,131.0,1.0,550,Y,35.0,50.0,0.0,6.0,50.0,0.0,0.0,N,0.0,2.0,0.0,41.71438889,-74.52066667,POINT (1759178.816522347 2278612.83196622),dec_all,U8491,,,356.26108,341.02107788085937,1759178.816522347,2278612.8319662204
563,SULLIVAN,Thompson,SV4215,41 38 10.5,38.175,41.0,74 31 36.8,31.6133333333,74.0,GPS,1476.0,1.5,365,Y,31.0,19.0,0.0,6.0,40.0,0.0,0.0,N,0.0,5.0,0.0,41.63625,-74.52688889,POINT (1760636.87913587 2269975.957669524),dec_all,SV4215,,,433.8685,428.07729975585937,1760636.87913587,2269975.9576695245
564,SULLIVAN,Woodridge,SV4220,41 42 51.0,42.85,41.0,74 23 11.0,23.1833333333,74.0,GPS,1145.0,1.5,185,Y,152.0,16.0,0.0,8.0,20.0,6.0,161.0,N,0.0,8.0,0.0,41.71416667,-74.38638889,POINT (1769992.239025671 2281081.885336851),dec_all,SV4220,,,95.59269,90.71588951416015,1769992.2390256713,2281081.885336851
