parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,extra,,usecol,idx0,idx1,idx2,i,j,zone
k33_pp_:1_i:417_j:492,log,factor,1.02217,0.83399925,1.2507125,k33_pp_:1,1.0,0.0,1,,1,,,,,417,492,
k33_pp_:1_i:422_j:482,log,factor,1.014135,0.80764975,1.20158,k33_pp_:1,1.0,0.0,1,,1,,,,,422,482,
k33_pp_:1_i:422_j:487,log,factor,1.00326,0.76296375,1.26163,k33_pp_:1,1.0,0.0,1,,1,,,,,422,487,
k33_pp_:1_i:422_j:492,log,factor,1.014475,0.8306445,1.2960375,k33_pp_:1,1.0,0.0,1,,1,,,,,422,492,
k33_pp_:1_i:427_j:492,log,factor,1.00764,0.80946375,1.28167,k33_pp_:1,1.0,0.0,1,,1,,,,,427,492,
k33_pp_:1_i:432_j:477,log,factor,1.018385,0.8020635,1.274735,k33_pp_:1,1.0,0.0,1,,1,,,,,432,477,
k33_pp_:1_i:432_j:492,log,factor,0.998079,0.79174925,1.265575,k33_pp_:1,1.0,0.0,1,,1,,,,,432,492,
k33_pp_:1_i:437_j:477,log,factor,1.03036,0.84795825,1.2620075,k33_pp_:1,1.0,0.0,1,,1,,,,,437,477,
k33_pp_:1_i:437_j:492,log,factor,0.9935745,0.7877355,1.2656875,k33_pp_:1,1.0,0.0,1,,1,,,,,437,492,
k33_pp_:1_i:442_j:492,log,factor,0.981468,0.815051,1.17796,k33_pp_:1,1.0,0.0,1,,1,,,,,442,492,
k33_pp_:1_i:447_j:492,log,factor,0.998323,0.8089915,1.2450475,k33_pp_:1,1.0,0.0,1,,1,,,,,447,492,
k33_pp_:1_i:452_j:477,log,factor,1.023905,0.81578425,1.31942,k33_pp_:1,1.0,0.0,1,,1,,,,,452,477,
k33_pp_:1_i:452_j:492,log,factor,0.9491365,0.76481325,1.2237975,k33_pp_:1,1.0,0.0,1,,1,,,,,452,492,
k33_pp_:1_i:457_j:477,log,factor,0.9963425,0.79418175,1.2347375,k33_pp_:1,1.0,0.0,1,,1,,,,,457,477,
k33_pp_:1_i:457_j:482,log,factor,1.002165,0.79466075,1.2177625,k33_pp_:1,1.0,0.0,1,,1,,,,,457,482,
k33_pp_:1_i:457_j:487,log,factor,0.9932015,0.7728655,1.166535,k33_pp_:1,1.0,0.0,1,,1,,,,,457,487,
k33_pp_:1_i:457_j:492,log,factor,1.030145,0.821321,1.2754025,k33_pp_:1,1.0,0.0,1,,1,,,,,457,492,
k33_pp_:1_i:462_j:487,log,factor,1.00752,0.81411925,1.2223175,k33_pp_:1,1.0,0.0,1,,1,,,,,462,487,
k33_pp_:1_i:462_j:492,log,factor,1.00061,0.822595,1.256435,k33_pp_:1,1.0,0.0,1,,1,,,,,462,492,
k33_pp_:1_i:462_j:497,log,factor,1.00458,0.82287425,1.317625,k33_pp_:1,1.0,0.0,1,,1,,,,,462,497,
k33_pp_:1_i:467_j:487,log,factor,0.996144,0.80503175,1.202495,k33_pp_:1,1.0,0.0,1,,1,,,,,467,487,
k33_pp_:1_i:467_j:492,log,factor,1.01364,0.83424725,1.24692,k33_pp_:1,1.0,0.0,1,,1,,,,,467,492,
k33_pp_:1_i:467_j:497,log,factor,1.00852,0.80435075,1.20094,k33_pp_:1,1.0,0.0,1,,1,,,,,467,497,
k33_pp_:1_i:472_j:487,log,factor,1.01016,0.79194475,1.2106575,k33_pp_:1,1.0,0.0,1,,1,,,,,472,487,
k33_pp_:1_i:472_j:492,log,factor,1.00243,0.8306185,1.2651975,k33_pp_:1,1.0,0.0,1,,1,,,,,472,492,
k33_pp_:1_i:472_j:497,log,factor,1.014685,0.817145,1.25886,k33_pp_:1,1.0,0.0,1,,1,,,,,472,497,
k33_pp_:1_i:477_j:482,log,factor,0.981757,0.7801955,1.196765,k33_pp_:1,1.0,0.0,1,,1,,,,,477,482,
k33_pp_:1_i:477_j:487,log,factor,1.01996,0.833122,1.24598,k33_pp_:1,1.0,0.0,1,,1,,,,,477,487,
k33_pp_:1_i:477_j:492,log,factor,0.9775235,0.78402125,1.1843525,k33_pp_:1,1.0,0.0,1,,1,,,,,477,492,
k33_pp_:1_i:477_j:497,log,factor,1.008445,0.81446675,1.249975,k33_pp_:1,1.0,0.0,1,,1,,,,,477,497,
k33_pp_:1_i:482_j:482,log,factor,1.023945,0.8344745,1.2468975,k33_pp_:1,1.0,0.0,1,,1,,,,,482,482,
k33_pp_:1_i:482_j:487,log,factor,0.9808695,0.80580525,1.192465,k33_pp_:1,1.0,0.0,1,,1,,,,,482,487,
k33_pp_:1_i:482_j:492,log,factor,0.994804,0.8400875,1.1969675,k33_pp_:1,1.0,0.0,1,,1,,,,,482,492,
k33_pp_:1_i:482_j:497,log,factor,1.04988,0.86644575,1.26436,k33_pp_:1,1.0,0.0,1,,1,,,,,482,497,
k33_pp_:1_i:487_j:487,log,factor,0.971847,0.795723,1.196885,k33_pp_:1,1.0,0.0,1,,1,,,,,487,487,
k33_pp_:1_i:487_j:492,log,factor,0.9986345,0.8050325,1.2679775,k33_pp_:1,1.0,0.0,1,,1,,,,,487,492,
k33_pp_:1_i:487_j:497,log,factor,0.948245,0.7633285,1.1841075,k33_pp_:1,1.0,0.0,1,,1,,,,,487,497,
k33_pp_:1_i:492_j:487,log,factor,1.047515,0.84344875,1.3053175,k33_pp_:1,1.0,0.0,1,,1,,,,,492,487,
k33_pp_:1_i:492_j:492,log,factor,0.989033,0.80938475,1.1642775,k33_pp_:1,1.0,0.0,1,,1,,,,,492,492,
k33_pp_:1_i:492_j:497,log,factor,1.0225,0.82614375,1.254315,k33_pp_:1,1.0,0.0,1,,1,,,,,492,497,
k33_pp_:1_i:497_j:487,log,factor,0.9775105,0.80329525,1.2378475,k33_pp_:1,1.0,0.0,1,,1,,,,,497,487,
k33_pp_:1_i:497_j:492,log,factor,0.970946,0.76894225,1.200435,k33_pp_:1,1.0,0.0,1,,1,,,,,497,492,
k33_pp_:1_i:497_j:497,log,factor,0.952605,0.79998225,1.23891,k33_pp_:1,1.0,0.0,1,,1,,,,,497,497,
k33_pp_:1_i:502_j:482,log,factor,1.017415,0.82386575,1.2384725,k33_pp_:1,1.0,0.0,1,,1,,,,,502,482,
k33_pp_:1_i:502_j:487,log,factor,0.9914345,0.823226,1.2248025,k33_pp_:1,1.0,0.0,1,,1,,,,,502,487,
k33_pp_:1_i:502_j:492,log,factor,1.019295,0.82796225,1.22788,k33_pp_:1,1.0,0.0,1,,1,,,,,502,492,
k33_pp_:1_i:502_j:497,log,factor,0.9942635,0.81522225,1.2036775,k33_pp_:1,1.0,0.0,1,,1,,,,,502,497,
k33_pp_:1_i:507_j:462,log,factor,0.9851095,0.8168675,1.2549425,k33_pp_:1,1.0,0.0,1,,1,,,,,507,462,
k33_pp_:1_i:507_j:467,log,factor,1.000385,0.8221795,1.209405,k33_pp_:1,1.0,0.0,1,,1,,,,,507,467,
k33_pp_:1_i:507_j:472,log,factor,1.03848,0.839016,1.2674875,k33_pp_:1,1.0,0.0,1,,1,,,,,507,472,
k33_pp_:1_i:507_j:482,log,factor,1.052965,0.858806,1.2725125,k33_pp_:1,1.0,0.0,1,,1,,,,,507,482,
k33_pp_:1_i:507_j:487,log,factor,1.006125,0.8076025,1.28247,k33_pp_:1,1.0,0.0,1,,1,,,,,507,487,
k33_pp_:1_i:507_j:492,log,factor,0.985939,0.814955,1.211815,k33_pp_:1,1.0,0.0,1,,1,,,,,507,492,
k33_pp_:1_i:512_j:467,log,factor,0.991521,0.78698425,1.2254175,k33_pp_:1,1.0,0.0,1,,1,,,,,512,467,
k33_pp_:1_i:512_j:472,log,factor,0.9979965,0.7944345,1.204875,k33_pp_:1,1.0,0.0,1,,1,,,,,512,472,
k33_pp_:1_i:512_j:477,log,factor,0.999918,0.81384625,1.211815,k33_pp_:1,1.0,0.0,1,,1,,,,,512,477,
k33_pp_:1_i:512_j:482,log,factor,1.018165,0.8615305,1.2503675,k33_pp_:1,1.0,0.0,1,,1,,,,,512,482,
k33_pp_:1_i:512_j:487,log,factor,0.9912265,0.801034,1.1850375,k33_pp_:1,1.0,0.0,1,,1,,,,,512,487,
k33_pp_:1_i:512_j:492,log,factor,1.005845,0.82447275,1.209365,k33_pp_:1,1.0,0.0,1,,1,,,,,512,492,
k33_pp_:1_i:517_j:467,log,factor,1.001105,0.77998175,1.2312375,k33_pp_:1,1.0,0.0,1,,1,,,,,517,467,
k33_pp_:1_i:517_j:477,log,factor,1.02405,0.81732125,1.2782825,k33_pp_:1,1.0,0.0,1,,1,,,,,517,477,
k33_pp_:1_i:517_j:482,log,factor,1.019815,0.81244125,1.24217,k33_pp_:1,1.0,0.0,1,,1,,,,,517,482,
k33_pp_:1_i:517_j:487,log,factor,1.023135,0.81529025,1.235785,k33_pp_:1,1.0,0.0,1,,1,,,,,517,487,
k33_pp_:1_i:522_j:467,log,factor,1.0138,0.8506785,1.2831975,k33_pp_:1,1.0,0.0,1,,1,,,,,522,467,
k33_pp_:1_i:522_j:477,log,factor,0.9822795,0.79734325,1.224835,k33_pp_:1,1.0,0.0,1,,1,,,,,522,477,
k33_pp_:1_i:522_j:482,log,factor,0.9911015,0.813121,1.2096875,k33_pp_:1,1.0,0.0,1,,1,,,,,522,482,
k33_pp_:1_i:522_j:487,log,factor,1.001465,0.78865125,1.187155,k33_pp_:1,1.0,0.0,1,,1,,,,,522,487,
k33_pp_:1_i:527_j:472,log,factor,0.9333555,0.773185,1.17795,k33_pp_:1,1.0,0.0,1,,1,,,,,527,472,
k33_pp_:1_i:527_j:477,log,factor,0.9909875,0.82921775,1.2350075,k33_pp_:1,1.0,0.0,1,,1,,,,,527,477,
k33_pp_:1_i:527_j:482,log,factor,0.9696435,0.78078925,1.2164775,k33_pp_:1,1.0,0.0,1,,1,,,,,527,482,
k33_pp_:1_i:527_j:487,log,factor,0.968964,0.780017,1.2139475,k33_pp_:1,1.0,0.0,1,,1,,,,,527,487,
k33_pp_:1_i:532_j:462,log,factor,0.99495,0.80697275,1.2586425,k33_pp_:1,1.0,0.0,1,,1,,,,,532,462,
k33_pp_:1_i:532_j:472,log,factor,0.966778,0.7948375,1.225515,k33_pp_:1,1.0,0.0,1,,1,,,,,532,472,
k33_pp_:1_i:532_j:477,log,factor,1.01247,0.81681525,1.2042775,k33_pp_:1,1.0,0.0,1,,1,,,,,532,477,
k33_pp_:1_i:532_j:482,log,factor,0.9957475,0.799432,1.230845,k33_pp_:1,1.0,0.0,1,,1,,,,,532,482,
k33_pp_:1_i:537_j:467,log,factor,1.005025,0.8283285,1.252735,k33_pp_:1,1.0,0.0,1,,1,,,,,537,467,
k33_pp_:1_i:537_j:472,log,factor,0.9827985,0.8385905,1.20427,k33_pp_:1,1.0,0.0,1,,1,,,,,537,472,
k33_pp_:1_i:537_j:477,log,factor,1.000295,0.80299475,1.229515,k33_pp_:1,1.0,0.0,1,,1,,,,,537,477,
k33_pp_:1_i:537_j:482,log,factor,1.01666,0.8143025,1.2696325,k33_pp_:1,1.0,0.0,1,,1,,,,,537,482,
k33_pp_:1_i:542_j:467,log,factor,0.9940535,0.793987,1.158455,k33_pp_:1,1.0,0.0,1,,1,,,,,542,467,
k33_pp_:1_i:542_j:472,log,factor,0.9800555,0.778589,1.222585,k33_pp_:1,1.0,0.0,1,,1,,,,,542,472,
k33_pp_:1_i:542_j:477,log,factor,1.00029,0.82936175,1.2420125,k33_pp_:1,1.0,0.0,1,,1,,,,,542,477,
k33_pp_:1_i:547_j:462,log,factor,1.0252,0.8273825,1.259265,k33_pp_:1,1.0,0.0,1,,1,,,,,547,462,
k33_pp_:1_i:547_j:467,log,factor,0.993038,0.8066385,1.2066925,k33_pp_:1,1.0,0.0,1,,1,,,,,547,467,
k33_pp_:1_i:547_j:472,log,factor,1.019885,0.837689,1.2855875,k33_pp_:1,1.0,0.0,1,,1,,,,,547,472,
k33_pp_:1_i:547_j:477,log,factor,0.9764835,0.8097765,1.2342775,k33_pp_:1,1.0,0.0,1,,1,,,,,547,477,
k33_pp_:1_i:552_j:452,log,factor,0.998829,0.80325975,1.206765,k33_pp_:1,1.0,0.0,1,,1,,,,,552,452,
k33_pp_:1_i:552_j:462,log,factor,0.991676,0.80281675,1.2214975,k33_pp_:1,1.0,0.0,1,,1,,,,,552,462,
k33_pp_:1_i:552_j:467,log,factor,0.977939,0.81974225,1.2090125,k33_pp_:1,1.0,0.0,1,,1,,,,,552,467,
k33_pp_:1_i:552_j:472,log,factor,1.012535,0.82701325,1.277895,k33_pp_:1,1.0,0.0,1,,1,,,,,552,472,
k33_pp_:1_i:557_j:452,log,factor,0.9979115,0.80258775,1.23803,k33_pp_:1,1.0,0.0,1,,1,,,,,557,452,
k33_pp_:1_i:557_j:462,log,factor,0.980848,0.811855,1.2057125,k33_pp_:1,1.0,0.0,1,,1,,,,,557,462,
k33_pp_:1_i:557_j:467,log,factor,1.04327,0.81540725,1.27804,k33_pp_:1,1.0,0.0,1,,1,,,,,557,467,
k33_pp_:1_i:557_j:472,log,factor,1.048375,0.81094025,1.280365,k33_pp_:1,1.0,0.0,1,,1,,,,,557,472,
k33_pp_:1_i:562_j:457,log,factor,1.02574,0.8327135,1.284825,k33_pp_:1,1.0,0.0,1,,1,,,,,562,457,
k33_pp_:1_i:562_j:462,log,factor,1.039985,0.8484285,1.299575,k33_pp_:1,1.0,0.0,1,,1,,,,,562,462,
k33_pp_:1_i:562_j:467,log,factor,1.01801,0.7968985,1.2745275,k33_pp_:1,1.0,0.0,1,,1,,,,,562,467,
k33_pp_:1_i:562_j:472,log,factor,1.007395,0.81230625,1.23952,k33_pp_:1,1.0,0.0,1,,1,,,,,562,472,
k33_pp_:1_i:567_j:447,log,factor,1.054925,0.84484325,1.31039,k33_pp_:1,1.0,0.0,1,,1,,,,,567,447,
k33_pp_:1_i:567_j:457,log,factor,1.00359,0.7897245,1.259305,k33_pp_:1,1.0,0.0,1,,1,,,,,567,457,
k33_pp_:1_i:567_j:462,log,factor,0.988795,0.80345775,1.2149475,k33_pp_:1,1.0,0.0,1,,1,,,,,567,462,
k33_pp_:1_i:567_j:467,log,factor,0.970805,0.809498,1.2286375,k33_pp_:1,1.0,0.0,1,,1,,,,,567,467,
k33_pp_:1_i:567_j:472,log,factor,1.00385,0.8024275,1.2535775,k33_pp_:1,1.0,0.0,1,,1,,,,,567,472,
k33_pp_:1_i:572_j:452,log,factor,0.9800095,0.81442375,1.1994825,k33_pp_:1,1.0,0.0,1,,1,,,,,572,452,
k33_pp_:1_i:572_j:457,log,factor,0.995726,0.82481625,1.236845,k33_pp_:1,1.0,0.0,1,,1,,,,,572,457,
k33_pp_:1_i:572_j:462,log,factor,0.9790455,0.793312,1.2149175,k33_pp_:1,1.0,0.0,1,,1,,,,,572,462,
k33_pp_:1_i:572_j:467,log,factor,1.010735,0.818831,1.2322925,k33_pp_:1,1.0,0.0,1,,1,,,,,572,467,
k33_pp_:1_i:577_j:442,log,factor,0.997203,0.797567,1.216115,k33_pp_:1,1.0,0.0,1,,1,,,,,577,442,
k33_pp_:1_i:577_j:452,log,factor,1.01208,0.80934975,1.2903375,k33_pp_:1,1.0,0.0,1,,1,,,,,577,452,
k33_pp_:1_i:577_j:457,log,factor,1.000115,0.7962065,1.2425725,k33_pp_:1,1.0,0.0,1,,1,,,,,577,457,
k33_pp_:1_i:577_j:462,log,factor,0.96679,0.7795635,1.22932,k33_pp_:1,1.0,0.0,1,,1,,,,,577,462,
k33_pp_:1_i:577_j:467,log,factor,1.023995,0.79937025,1.2417975,k33_pp_:1,1.0,0.0,1,,1,,,,,577,467,
k33_pp_:1_i:582_j:447,log,factor,0.9905425,0.805715,1.18124,k33_pp_:1,1.0,0.0,1,,1,,,,,582,447,
k33_pp_:1_i:582_j:452,log,factor,0.976459,0.79672075,1.2114325,k33_pp_:1,1.0,0.0,1,,1,,,,,582,452,
k33_pp_:1_i:582_j:457,log,factor,0.976636,0.78189,1.2333425,k33_pp_:1,1.0,0.0,1,,1,,,,,582,457,
k33_pp_:1_i:582_j:462,log,factor,1.000085,0.80789375,1.2856225,k33_pp_:1,1.0,0.0,1,,1,,,,,582,462,
k33_pp_:1_i:582_j:467,log,factor,1.0418,0.85470475,1.2832925,k33_pp_:1,1.0,0.0,1,,1,,,,,582,467,
k33_pp_:1_i:587_j:437,log,factor,0.992218,0.809705,1.20041,k33_pp_:1,1.0,0.0,1,,1,,,,,587,437,
k33_pp_:1_i:587_j:447,log,factor,1.04064,0.867256,1.265505,k33_pp_:1,1.0,0.0,1,,1,,,,,587,447,
k33_pp_:1_i:587_j:452,log,factor,1.00304,0.78635375,1.290475,k33_pp_:1,1.0,0.0,1,,1,,,,,587,452,
k33_pp_:1_i:587_j:457,log,factor,0.9988785,0.793005,1.235265,k33_pp_:1,1.0,0.0,1,,1,,,,,587,457,
k33_pp_:1_i:587_j:462,log,factor,0.992346,0.80172575,1.22797,k33_pp_:1,1.0,0.0,1,,1,,,,,587,462,
k33_pp_:1_i:592_j:447,log,factor,1.020235,0.83881175,1.2603725,k33_pp_:1,1.0,0.0,1,,1,,,,,592,447,
k33_pp_:1_i:592_j:452,log,factor,1.00266,0.79975975,1.2043175,k33_pp_:1,1.0,0.0,1,,1,,,,,592,452,
k33_pp_:1_i:592_j:457,log,factor,1.00812,0.8159805,1.2284825,k33_pp_:1,1.0,0.0,1,,1,,,,,592,457,
k33_pp_:1_i:592_j:462,log,factor,0.9897225,0.8114845,1.1978325,k33_pp_:1,1.0,0.0,1,,1,,,,,592,462,
k33_pp_:1_i:597_j:442,log,factor,1.007925,0.8131315,1.21608,k33_pp_:1,1.0,0.0,1,,1,,,,,597,442,
k33_pp_:1_i:597_j:447,log,factor,1.011415,0.83331025,1.291315,k33_pp_:1,1.0,0.0,1,,1,,,,,597,447,
k33_pp_:1_i:597_j:452,log,factor,1.02315,0.832907,1.270205,k33_pp_:1,1.0,0.0,1,,1,,,,,597,452,
k33_pp_:1_i:597_j:457,log,factor,0.9932745,0.8250205,1.280165,k33_pp_:1,1.0,0.0,1,,1,,,,,597,457,
k33_pp_:1_i:602_j:442,log,factor,0.9895555,0.80131175,1.2351825,k33_pp_:1,1.0,0.0,1,,1,,,,,602,442,
k33_pp_:1_i:602_j:447,log,factor,0.975192,0.79868,1.242045,k33_pp_:1,1.0,0.0,1,,1,,,,,602,447,
k33_pp_:1_i:602_j:452,log,factor,1.03784,0.84055025,1.23962,k33_pp_:1,1.0,0.0,1,,1,,,,,602,452,
k33_pp_:1_i:602_j:457,log,factor,0.9668915,0.79119475,1.2112125,k33_pp_:1,1.0,0.0,1,,1,,,,,602,457,
k33_pp_:1_i:607_j:437,log,factor,1.0237,0.82786075,1.2458075,k33_pp_:1,1.0,0.0,1,,1,,,,,607,437,
k33_pp_:1_i:607_j:442,log,factor,0.9773465,0.804268,1.22845,k33_pp_:1,1.0,0.0,1,,1,,,,,607,442,
k33_pp_:1_i:607_j:447,log,factor,1.01156,0.789662,1.2533975,k33_pp_:1,1.0,0.0,1,,1,,,,,607,447,
k33_pp_:1_i:607_j:452,log,factor,1.00957,0.810637,1.211805,k33_pp_:1,1.0,0.0,1,,1,,,,,607,452,
k33_pp_:1_i:607_j:457,log,factor,1.039095,0.81327175,1.2538575,k33_pp_:1,1.0,0.0,1,,1,,,,,607,457,
k33_pp_:1_i:612_j:437,log,factor,0.9855285,0.811344,1.194035,k33_pp_:1,1.0,0.0,1,,1,,,,,612,437,
k33_pp_:1_i:612_j:442,log,factor,0.9968355,0.80216425,1.20558,k33_pp_:1,1.0,0.0,1,,1,,,,,612,442,
k33_pp_:1_i:612_j:447,log,factor,0.970084,0.74744825,1.1918825,k33_pp_:1,1.0,0.0,1,,1,,,,,612,447,
k33_pp_:1_i:612_j:452,log,factor,0.9838735,0.78754275,1.1906675,k33_pp_:1,1.0,0.0,1,,1,,,,,612,452,
k33_pp_:1_i:617_j:432,log,factor,0.936351,0.7467045,1.18664,k33_pp_:1,1.0,0.0,1,,1,,,,,617,432,
k33_pp_:1_i:617_j:437,log,factor,0.979202,0.79845125,1.167915,k33_pp_:1,1.0,0.0,1,,1,,,,,617,437,
k33_pp_:1_i:617_j:442,log,factor,1.036615,0.8482085,1.215225,k33_pp_:1,1.0,0.0,1,,1,,,,,617,442,
k33_pp_:1_i:617_j:447,log,factor,0.9750535,0.81212425,1.183675,k33_pp_:1,1.0,0.0,1,,1,,,,,617,447,
k33_pp_:1_i:617_j:452,log,factor,1.00953,0.7951975,1.1917775,k33_pp_:1,1.0,0.0,1,,1,,,,,617,452,
k33_pp_:1_i:622_j:432,log,factor,0.971602,0.7859495,1.23524,k33_pp_:1,1.0,0.0,1,,1,,,,,622,432,
k33_pp_:1_i:622_j:437,log,factor,0.9980925,0.8181765,1.214875,k33_pp_:1,1.0,0.0,1,,1,,,,,622,437,
k33_pp_:1_i:622_j:442,log,factor,1.005535,0.80346275,1.30855,k33_pp_:1,1.0,0.0,1,,1,,,,,622,442,
k33_pp_:1_i:622_j:447,log,factor,0.9942685,0.80711825,1.20103,k33_pp_:1,1.0,0.0,1,,1,,,,,622,447,
k33_pp_:1_i:627_j:422,log,factor,1.03369,0.84871,1.25133,k33_pp_:1,1.0,0.0,1,,1,,,,,627,422,
k33_pp_:1_i:627_j:427,log,factor,1.00526,0.84316075,1.22705,k33_pp_:1,1.0,0.0,1,,1,,,,,627,427,
k33_pp_:1_i:627_j:432,log,factor,0.938806,0.803795,1.2176725,k33_pp_:1,1.0,0.0,1,,1,,,,,627,432,
k33_pp_:1_i:627_j:437,log,factor,1.02328,0.808052,1.2770025,k33_pp_:1,1.0,0.0,1,,1,,,,,627,437,
k33_pp_:1_i:627_j:442,log,factor,0.969358,0.80010175,1.2022975,k33_pp_:1,1.0,0.0,1,,1,,,,,627,442,
k33_pp_:1_i:632_j:422,log,factor,1.027865,0.84902425,1.1919675,k33_pp_:1,1.0,0.0,1,,1,,,,,632,422,
k33_pp_:1_i:632_j:427,log,factor,0.972851,0.805424,1.2197975,k33_pp_:1,1.0,0.0,1,,1,,,,,632,427,
k33_pp_:1_i:632_j:432,log,factor,0.9780085,0.7831845,1.171835,k33_pp_:1,1.0,0.0,1,,1,,,,,632,432,
k33_pp_:1_i:632_j:437,log,factor,0.9974555,0.837538,1.246585,k33_pp_:1,1.0,0.0,1,,1,,,,,632,437,
k33_pp_:1_i:632_j:442,log,factor,1.008065,0.8296515,1.23348,k33_pp_:1,1.0,0.0,1,,1,,,,,632,442,
k33_pp_:1_i:637_j:422,log,factor,1.015245,0.8160915,1.2325175,k33_pp_:1,1.0,0.0,1,,1,,,,,637,422,
k33_pp_:1_i:637_j:427,log,factor,0.9740745,0.773442,1.203205,k33_pp_:1,1.0,0.0,1,,1,,,,,637,427,
k33_pp_:1_i:637_j:432,log,factor,0.9613015,0.82283975,1.13535,k33_pp_:1,1.0,0.0,1,,1,,,,,637,432,
k33_pp_:1_i:637_j:437,log,factor,1.016435,0.8104665,1.235475,k33_pp_:1,1.0,0.0,1,,1,,,,,637,437,
k33_pp_:1_i:642_j:417,log,factor,0.9818335,0.83151,1.19927,k33_pp_:1,1.0,0.0,1,,1,,,,,642,417,
k33_pp_:1_i:642_j:422,log,factor,1.020285,0.81307925,1.2698275,k33_pp_:1,1.0,0.0,1,,1,,,,,642,422,
k33_pp_:1_i:642_j:427,log,factor,1.066645,0.86696975,1.3107875,k33_pp_:1,1.0,0.0,1,,1,,,,,642,427,
k33_pp_:1_i:642_j:432,log,factor,1.00297,0.817821,1.2520525,k33_pp_:1,1.0,0.0,1,,1,,,,,642,432,
k33_pp_:1_i:642_j:437,log,factor,0.982997,0.81149575,1.2472375,k33_pp_:1,1.0,0.0,1,,1,,,,,642,437,
k33_pp_:1_i:647_j:417,log,factor,1.000865,0.77219625,1.2119125,k33_pp_:1,1.0,0.0,1,,1,,,,,647,417,
k33_pp_:1_i:647_j:422,log,factor,1.017505,0.82926925,1.25548,k33_pp_:1,1.0,0.0,1,,1,,,,,647,422,
k33_pp_:1_i:647_j:427,log,factor,0.996203,0.8289815,1.2519275,k33_pp_:1,1.0,0.0,1,,1,,,,,647,427,
k33_pp_:1_i:647_j:432,log,factor,1.02737,0.87505975,1.281745,k33_pp_:1,1.0,0.0,1,,1,,,,,647,432,
k33_pp_:1_i:652_j:422,log,factor,1.00794,0.7985665,1.27975,k33_pp_:1,1.0,0.0,1,,1,,,,,652,422,
k33_pp_:1_i:652_j:427,log,factor,1.010295,0.7859595,1.2391425,k33_pp_:1,1.0,0.0,1,,1,,,,,652,427,
k33_pp_:1_i:652_j:432,log,factor,1.006445,0.8359135,1.2478275,k33_pp_:1,1.0,0.0,1,,1,,,,,652,432,
multiplier_k33_1_:0_zone:17,log,factor,0.252877,0.061122525,1.4861275,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,17
multiplier_k33_1_:0_zone:11,log,factor,3.00358,0.62808675,12.932775,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,11
multiplier_k33_1_:0_zone:23,log,factor,63.9636,12.90755,290.897,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,23
multiplier_k33_1_:0_zone:15,log,factor,0.6282885,0.141044,2.6906825,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,15
multiplier_k33_1_:0_zone:22,log,factor,6.860405,1.4067725,37.17015,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,22
multiplier_k33_1_:0_zone:20,log,factor,47.8965,8.8737225,227.576,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,20
multiplier_k33_1_:0_zone:21,log,factor,47.3746,11.6774,236.92575,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,21
multiplier_k33_1_:0_zone:30,log,factor,0.496045,0.14857025,2.4864125,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,30
multiplier_k33_1_:0_zone:18,log,factor,2.137535,0.45157625,9.17676,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,18
multiplier_k33_1_:0_zone:24,log,factor,3.424085,0.76067575,19.89175,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,24
multiplier_k33_1_:0_zone:28,log,factor,2.88854,0.69648375,16.34785,zn_k33__multiplier,1.0,0.0,1,,0,,,,,,,28
k33_pp_:2_i:87_j:82,log,factor,0.994223,0.78412775,1.28857,k33_pp_:2,1.0,0.0,1,,2,,,,,87,82,
k33_pp_:2_i:92_j:87,log,factor,1.010395,0.79220075,1.245745,k33_pp_:2,1.0,0.0,1,,2,,,,,92,87,
k33_pp_:2_i:97_j:92,log,factor,1.009995,0.8080855,1.2150125,k33_pp_:2,1.0,0.0,1,,2,,,,,97,92,
k33_pp_:2_i:97_j:142,log,factor,0.9815055,0.8350165,1.171615,k33_pp_:2,1.0,0.0,1,,2,,,,,97,142,
k33_pp_:2_i:102_j:92,log,factor,1.02629,0.83452375,1.2798025,k33_pp_:2,1.0,0.0,1,,2,,,,,102,92,
k33_pp_:2_i:107_j:97,log,factor,1.01351,0.80571625,1.2324325,k33_pp_:2,1.0,0.0,1,,2,,,,,107,97,
k33_pp_:2_i:107_j:142,log,factor,1.02268,0.846434,1.244115,k33_pp_:2,1.0,0.0,1,,2,,,,,107,142,
k33_pp_:2_i:112_j:97,log,factor,0.9997555,0.79726775,1.213995,k33_pp_:2,1.0,0.0,1,,2,,,,,112,97,
k33_pp_:2_i:112_j:102,log,factor,0.996953,0.82324975,1.2969175,k33_pp_:2,1.0,0.0,1,,2,,,,,112,102,
k33_pp_:2_i:112_j:107,log,factor,0.9856895,0.811173,1.2827225,k33_pp_:2,1.0,0.0,1,,2,,,,,112,107,
k33_pp_:2_i:112_j:142,log,factor,1.027575,0.82391225,1.218335,k33_pp_:2,1.0,0.0,1,,2,,,,,112,142,
